Date,Time,StoreID,Location,Product,Quantity,UnitPrice,PaymentType,TransactionID,Cashier,StoreManager,TimeOfDay,DayOfWeek,Sales
2023-09-20,13:38,S3,Store B,Laptop,3,218.65,Credit Card,TX300718,C3,Liam,Afternoon,Wednesday,655.95
2023-01-01,13:29,S10,Store B,Printer,7,276.87,Cash,TX300719,C2,Noah,Afternoon,Sunday,1938.09
2024-11-09,18:34,S8,Store B,Phone,10,371.02,Online,TX300720,C3,Noah,Evening,Saturday,3710.2
2023-11-29,20:59,S7,Store D,Printer,4,220.56,Debit Card,TX300721,C2,Olivia,Evening,Wednesday,882.24
2023-07-05,13:53,S10,Store C,Tablet,4,200.98,Online,TX300722,C4,Olivia,Afternoon,Wednesday,803.92
2023-07-27,16:04,S9,Store A,Monitor,5,15.92,Gift Card,TX300723,C4,Liam,Afternoon,Thursday,79.6
2025-02-10,12:04,S5,Store B,Desk,7,210.33,Cash,TX300724,C2,Noah,Afternoon,Monday,1472.31
2024-11-03,12:09,S9,Store C,Tablet,4,183.93,Cash,TX300725,C1,Noah,Afternoon,Sunday,735.72
2023-01-31,21:42,S6,Store A,Monitor,6,17.48,Credit Card,TX300726,C5,Mia,Evening,Tuesday,104.88
2024-06-29,17:47,S6,Store C,Tablet,9,12.77,Gift Card,TX300727,C4,Olivia,Evening,Saturday,114.93
2023-01-05,21:37,S7,Store C,Phone,1,377.2,Debit Card,TX300728,C5,Liam,Evening,Thursday,377.2
2023-12-05,10:07,S3,Store C,Phone,3,345.81,Debit Card,TX300729,C3,Noah,Morning,Tuesday,1037.43
2023-03-22,16:38,S6,Store C,Phone,2,212.63,Debit Card,TX300730,C4,Olivia,Afternoon,Wednesday,425.26
2024-11-11,17:47,S3,Store A,Laptop,1,153.97,Online,TX300731,C4,Olivia,Evening,Monday,153.97
2023-02-15,15:10,S10,Store D,Tablet,10,390.62,Gift Card,TX300732,C5,Olivia,Afternoon,Wednesday,3906.2
2023-08-20,14:51,S5,Store A,Monitor,9,378.02,Credit Card,TX300733,C1,Liam,Afternoon,Sunday,3402.18
2024-01-03,15:20,S6,Store B,Desk,3,304.35,Debit Card,TX300734,C5,Noah,Afternoon,Wednesday,913.05
2023-09-04,13:40,S3,Store B,Printer,7,8.18,Gift Card,TX300735,C5,Mia,Afternoon,Monday,57.26
2023-04-01,12:26,S3,Store B,Phone,8,372.97,Credit Card,TX300736,C2,Noah,Afternoon,Saturday,2983.76
2024-04-10,10:25,S5,Store B,Chair,2,294.79,Debit Card,TX300737,C3,Olivia,Morning,Wednesday,589.58
2024-10-05,12:59,S8,Store A,Tablet,4,18.45,Debit Card,TX300738,C4,Noah,Afternoon,Saturday,73.8
2024-04-23,18:47,S4,Store D,Chair,9,149.44,Gift Card,TX300739,C1,Olivia,Evening,Tuesday,1344.96
2024-07-28,12:25,S3,Store D,Laptop,1,142.55,Debit Card,TX300740,C5,Liam,Afternoon,Sunday,142.55
2023-03-19,11:50,S8,Store D,Desk,2,90.59,Online,TX300741,C4,Noah,Morning,Sunday,181.18
2025-03-26,18:36,S6,Store A,Printer,1,295.75,Gift Card,TX300742,C5,Noah,Evening,Wednesday,295.75
2024-03-26,17:23,S7,Store C,Tablet,4,289.32,Gift Card,TX300743,C1,Mia,Evening,Tuesday,1157.28
2025-01-26,20:04,S9,Store D,Phone,5,44.32,Credit Card,TX300744,C5,Liam,Evening,Sunday,221.6
2025-03-23,18:30,S1,Store C,Desk,8,37.5,Online,TX300745,C4,Mia,Evening,Sunday,300
2023-08-31,21:54,S2,Store A,Printer,4,252.56,Credit Card,TX300746,C4,Liam,Evening,Thursday,1010.24
2023-04-13,13:16,S6,Store D,Tablet,6,367.26,Online,TX300747,C5,Mia,Afternoon,Thursday,2203.56
2023-03-15,9:17,S5,Store D,Monitor,7,46.54,Online,TX300748,C1,Olivia,Morning,Wednesday,325.78
2024-05-29,13:14,S9,Store D,Tablet,7,250.76,Cash,TX300749,C3,Noah,Afternoon,Wednesday,1755.32
2023-05-18,18:29,S3,Store D,Tablet,6,359.48,Cash,TX300750,C4,Noah,Evening,Thursday,2156.88
2024-10-27,20:13,S4,Store C,Monitor,10,295.74,Debit Card,TX300751,C3,Mia,Evening,Sunday,2957.4
2024-03-04,13:31,S10,Store D,Laptop,7,383.18,Debit Card,TX300752,C4,Olivia,Afternoon,Monday,2682.26
2023-11-26,18:19,S7,Store C,Tablet,6,267.88,Debit Card,TX300753,C2,Liam,Evening,Sunday,1607.28
2023-09-30,16:34,S10,Store C,Phone,7,87.98,Debit Card,TX300754,C1,Mia,Afternoon,Saturday,615.86
2025-05-21,18:48,S3,Store A,Tablet,1,324.91,Gift Card,TX300755,C2,Olivia,Evening,Wednesday,324.91
2023-10-08,16:17,S4,Store C,Monitor,10,51.6,Gift Card,TX300756,C1,Liam,Afternoon,Sunday,516
2025-05-05,11:28,S2,Store A,Phone,6,124.48,Cash,TX300757,C1,Noah,Morning,Monday,746.88
2023-10-15,16:49,S7,Store A,Phone,1,388.96,Credit Card,TX300758,C5,Noah,Afternoon,Sunday,388.96
2023-09-08,21:38,S8,Store D,Monitor,3,94.78,Online,TX300759,C2,Noah,Evening,Friday,284.34
2024-11-09,16:34,S4,Store D,Laptop,8,229.52,Credit Card,TX300760,C4,Olivia,Afternoon,Saturday,1836.16
2024-09-04,10:27,S6,Store B,Chair,8,270.4,Debit Card,TX300761,C4,Noah,Morning,Wednesday,2163.2
2023-10-07,14:18,S1,Store D,Monitor,5,252.4,Credit Card,TX300762,C3,Noah,Afternoon,Saturday,1262
2024-09-19,10:51,S8,Store C,Monitor,1,296.26,Cash,TX300763,C1,Liam,Morning,Thursday,296.26
2024-11-13,17:48,S3,Store C,Tablet,8,368.79,Gift Card,TX300764,C1,Mia,Evening,Wednesday,2950.32
2025-03-28,21:10,S4,Store B,Printer,9,52.48,Credit Card,TX300765,C5,Liam,Evening,Friday,472.32
2025-06-24,16:55,S2,Store A,Printer,1,362.13,Debit Card,TX300766,C5,Mia,Afternoon,Tuesday,362.13
2024-03-25,19:12,S9,Store B,Printer,6,69.21,Online,TX300767,C5,Olivia,Evening,Monday,415.26
2023-02-24,19:08,S2,Store C,Printer,6,152.42,Cash,TX300768,C4,Mia,Evening,Friday,914.52
2024-06-18,17:41,S9,Store B,Printer,10,297.7,Online,TX300769,C3,Olivia,Evening,Tuesday,2977
2023-01-07,16:20,S4,Store D,Chair,3,53.9,Debit Card,TX300770,C4,Liam,Afternoon,Saturday,161.7
2023-03-28,21:08,S10,Store C,Tablet,4,10.77,Cash,TX300771,C4,Mia,Evening,Tuesday,43.08
2023-03-06,10:48,S6,Store A,Phone,4,366.43,Cash,TX300772,C5,Noah,Morning,Monday,1465.72
2023-04-14,19:41,S1,Store B,Laptop,2,210.28,Debit Card,TX300773,C5,Olivia,Evening,Friday,420.56
2023-10-14,13:22,S4,Store A,Phone,6,258.31,Credit Card,TX300774,C5,Noah,Afternoon,Saturday,1549.86
2023-01-02,17:11,S3,Store C,Printer,6,395.89,Online,TX300775,C4,Olivia,Evening,Monday,2375.34
2024-04-22,19:01,S3,Store B,Monitor,3,385.34,Credit Card,TX300776,C2,Mia,Evening,Monday,1156.02
2023-09-24,15:56,S7,Store B,Phone,5,188.3,Credit Card,TX300777,C3,Mia,Afternoon,Sunday,941.5
2023-10-31,13:01,S10,Store C,Laptop,6,187.42,Cash,TX300778,C1,Olivia,Afternoon,Tuesday,1124.52
2024-10-12,13:38,S3,Store B,Tablet,1,26.79,Debit Card,TX300779,C2,Liam,Afternoon,Saturday,26.79
2024-11-30,10:51,S7,Store B,Monitor,6,248.6,Credit Card,TX300780,C1,Mia,Morning,Saturday,1491.6
2023-03-19,20:19,S8,Store A,Desk,10,307.43,Credit Card,TX300781,C5,Noah,Evening,Sunday,3074.3
2025-03-18,9:38,S9,Store A,Chair,2,37.5,Debit Card,TX300782,C2,Mia,Morning,Tuesday,75
2024-08-05,21:41,S9,Store D,Tablet,8,90.61,Credit Card,TX300783,C2,Liam,Evening,Monday,724.88
2023-01-23,10:15,S9,Store A,Printer,4,362.84,Cash,TX300784,C1,Liam,Morning,Monday,1451.36
2023-07-08,11:55,S6,Store B,Laptop,2,54.41,Gift Card,TX300785,C5,Olivia,Morning,Saturday,108.82
2024-03-07,10:55,S3,Store C,Desk,2,110.95,Credit Card,TX300786,C4,Olivia,Morning,Thursday,221.9
2023-11-21,9:11,S5,Store C,Desk,6,284.03,Credit Card,TX300787,C3,Noah,Morning,Tuesday,1704.18
2024-06-14,16:47,S2,Store A,Monitor,3,83.49,Gift Card,TX300788,C3,Mia,Afternoon,Friday,250.47
2023-06-03,17:06,S8,Store B,Laptop,8,274.38,Cash,TX300789,C3,Mia,Evening,Saturday,2195.04
2025-02-12,9:02,S8,Store A,Desk,5,183.23,Debit Card,TX300790,C3,Noah,Morning,Wednesday,916.15
2024-06-11,11:39,S2,Store D,Chair,2,334.18,Credit Card,TX300791,C5,Liam,Morning,Tuesday,668.36
2023-12-10,9:57,S6,Store B,Phone,9,52.06,Gift Card,TX300792,C5,Liam,Morning,Sunday,468.54
2023-11-24,16:37,S6,Store D,Laptop,7,95.68,Credit Card,TX300793,C1,Noah,Afternoon,Friday,669.76
2023-01-12,21:19,S8,Store B,Tablet,3,213.45,Online,TX300794,C5,Mia,Evening,Thursday,640.35
2024-03-31,10:55,S8,Store C,Printer,6,331.06,Debit Card,TX300795,C3,Noah,Morning,Sunday,1986.36
2024-04-17,12:03,S2,Store B,Tablet,4,232.8,Debit Card,TX300796,C3,Olivia,Afternoon,Wednesday,931.2
2024-07-08,20:47,S6,Store A,Laptop,8,355.36,Cash,TX300797,C1,Mia,Evening,Monday,2842.88
2024-04-28,10:35,S9,Store D,Chair,10,377.3,Online,TX300798,C1,Liam,Morning,Sunday,3773
2024-07-09,16:01,S1,Store C,Phone,8,330.84,Cash,TX300799,C3,Liam,Afternoon,Tuesday,2646.72
2023-07-18,14:53,S2,Store A,Chair,3,320.9,Online,TX300800,C4,Olivia,Afternoon,Tuesday,962.7
2024-01-06,16:10,S5,Store A,Monitor,6,236.45,Online,TX300801,C1,Mia,Afternoon,Saturday,1418.7
2024-11-12,15:47,S4,Store A,Printer,7,152.73,Debit Card,TX300802,C3,Olivia,Afternoon,Tuesday,1069.11
2025-01-01,20:55,S1,Store B,Tablet,5,70.03,Cash,TX300803,C4,Mia,Evening,Wednesday,350.15
2024-04-13,18:18,S5,Store C,Printer,9,150.05,Online,TX300804,C3,Mia,Evening,Saturday,1350.45
2023-04-03,10:46,S4,Store B,Chair,1,91.53,Credit Card,TX300805,C4,Mia,Morning,Monday,91.53
2023-01-21,17:20,S3,Store C,Monitor,4,264.5,Cash,TX300806,C1,Liam,Evening,Saturday,1058
2025-02-20,9:16,S4,Store A,Desk,3,158.85,Gift Card,TX300807,C3,Mia,Morning,Thursday,476.55
2024-09-12,11:05,S9,Store D,Chair,10,78.58,Credit Card,TX300808,C5,Mia,Morning,Thursday,785.8
2024-01-10,16:55,S1,Store C,Chair,10,298.16,Cash,TX300809,C4,Noah,Afternoon,Wednesday,2981.6
2023-07-13,16:08,S2,Store D,Phone,3,339.33,Cash,TX300810,C1,Noah,Afternoon,Thursday,1017.99
2024-09-05,21:05,S6,Store D,Monitor,10,239.02,Online,TX300811,C3,Olivia,Evening,Thursday,2390.2
2024-11-19,16:45,S9,Store D,Monitor,6,33.96,Online,TX300812,C1,Noah,Afternoon,Tuesday,203.76
2025-04-13,17:20,S10,Store C,Monitor,6,363.2,Cash,TX300813,C3,Liam,Evening,Sunday,2179.2
2023-02-17,17:15,S3,Store C,Laptop,2,219.89,Credit Card,TX300814,C2,Liam,Evening,Friday,439.78
2025-04-01,19:43,S8,Store C,Monitor,6,78.16,Credit Card,TX300815,C2,Liam,Evening,Tuesday,468.96
2023-03-31,21:56,S3,Store D,Monitor,3,26.29,Credit Card,TX300816,C1,Noah,Evening,Friday,78.87
2024-11-26,16:15,S3,Store C,Laptop,8,30.71,Online,TX300817,C3,Noah,Afternoon,Tuesday,245.68
2023-10-10,9:10,S8,Store B,Phone,7,132.85,Gift Card,TX300818,C4,Olivia,Morning,Tuesday,929.95
2024-03-16,15:15,S6,Store A,Tablet,6,263.04,Credit Card,TX300819,C3,Mia,Afternoon,Saturday,1578.24
2024-09-26,13:53,S3,Store B,Desk,10,343.56,Cash,TX300820,C5,Noah,Afternoon,Thursday,3435.6
2025-06-17,21:12,S4,Store B,Chair,1,356.83,Gift Card,TX300821,C2,Liam,Evening,Tuesday,356.83
2025-04-23,21:10,S3,Store C,Laptop,4,23.58,Online,TX300822,C4,Olivia,Evening,Wednesday,94.32
2023-12-27,17:51,S3,Store B,Printer,3,125.95,Online,TX300823,C4,Noah,Evening,Wednesday,377.85
2023-02-10,9:10,S10,Store C,Printer,5,202.74,Cash,TX300824,C5,Noah,Morning,Friday,1013.7
2024-03-12,14:28,S1,Store D,Chair,3,339.72,Online,TX300825,C1,Mia,Afternoon,Tuesday,1019.16
2025-03-06,10:10,S6,Store A,Printer,8,258.44,Gift Card,TX300826,C4,Liam,Morning,Thursday,2067.52
2024-06-07,14:43,S2,Store D,Monitor,7,324.63,Gift Card,TX300827,C2,Mia,Afternoon,Friday,2272.41
2025-03-04,16:14,S4,Store D,Phone,10,218.99,Cash,TX300828,C3,Mia,Afternoon,Tuesday,2189.9
2023-11-30,10:26,S6,Store A,Desk,9,304.14,Online,TX300829,C5,Liam,Morning,Thursday,2737.26
2024-01-02,11:34,S7,Store C,Chair,9,255.06,Credit Card,TX300830,C5,Liam,Morning,Tuesday,2295.54
2024-10-02,17:35,S1,Store C,Printer,4,306.21,Gift Card,TX300831,C2,Liam,Evening,Wednesday,1224.84
2024-06-30,14:04,S9,Store D,Phone,8,368.84,Online,TX300832,C5,Liam,Afternoon,Sunday,2950.72
2025-01-30,16:50,S6,Store B,Laptop,1,215.32,Cash,TX300833,C5,Mia,Afternoon,Thursday,215.32
2024-10-30,16:22,S8,Store D,Monitor,10,196.13,Gift Card,TX300834,C1,Mia,Afternoon,Wednesday,1961.3
2024-03-11,12:51,S10,Store C,Monitor,2,135.56,Cash,TX300835,C5,Noah,Afternoon,Monday,271.12
2024-02-13,10:59,S4,Store D,Tablet,7,55.66,Cash,TX300836,C2,Mia,Morning,Tuesday,389.62
2024-10-14,11:14,S6,Store C,Monitor,6,273.77,Cash,TX300837,C4,Noah,Morning,Monday,1642.62
2025-01-16,20:11,S1,Store A,Chair,10,327.45,Cash,TX300838,C5,Liam,Evening,Thursday,3274.5
2023-05-29,21:05,S6,Store A,Laptop,8,69.04,Credit Card,TX300839,C1,Noah,Evening,Monday,552.32
2024-09-03,13:12,S9,Store D,Monitor,8,225.66,Credit Card,TX300840,C3,Olivia,Afternoon,Tuesday,1805.28
2024-10-04,17:43,S4,Store B,Laptop,8,364.36,Gift Card,TX300841,C4,Mia,Evening,Friday,2914.88
2024-02-14,17:27,S1,Store A,Monitor,9,341.96,Gift Card,TX300842,C3,Mia,Evening,Wednesday,3077.64
2024-04-22,13:53,S8,Store C,Chair,2,220.74,Cash,TX300843,C3,Noah,Afternoon,Monday,441.48
2023-07-20,18:38,S5,Store B,Laptop,1,222.88,Credit Card,TX300844,C4,Mia,Evening,Thursday,222.88
2024-10-27,12:17,S1,Store C,Phone,4,155.65,Online,TX300845,C5,Olivia,Afternoon,Sunday,622.6
2023-12-22,16:03,S7,Store D,Monitor,6,391.4,Online,TX300846,C2,Olivia,Afternoon,Friday,2348.4
2023-06-11,20:28,S6,Store A,Laptop,4,230.11,Cash,TX300847,C2,Noah,Evening,Sunday,920.44
2023-11-01,13:30,S10,Store D,Chair,6,360.69,Credit Card,TX300848,C3,Mia,Afternoon,Wednesday,2164.14
2023-12-21,20:05,S5,Store D,Monitor,3,276.34,Credit Card,TX300849,C1,Noah,Evening,Thursday,829.02
2023-09-09,21:18,S3,Store A,Chair,2,178.88,Debit Card,TX300850,C1,Noah,Evening,Saturday,357.76
2023-02-26,9:13,S4,Store D,Phone,6,96.53,Cash,TX300851,C4,Olivia,Morning,Sunday,579.18
2023-12-13,12:17,S5,Store B,Monitor,2,52.8,Cash,TX300852,C4,Noah,Afternoon,Wednesday,105.6
2023-12-18,10:33,S6,Store B,Monitor,10,213.74,Gift Card,TX300853,C1,Noah,Morning,Monday,2137.4
2024-10-14,18:40,S1,Store C,Monitor,3,12.98,Cash,TX300854,C4,Noah,Evening,Monday,38.94
2023-05-10,9:33,S1,Store C,Chair,7,293.77,Cash,TX300855,C4,Mia,Morning,Wednesday,2056.39
2023-11-12,14:28,S9,Store B,Tablet,5,288.71,Online,TX300856,C4,Liam,Afternoon,Sunday,1443.55
2024-12-23,10:23,S1,Store A,Laptop,7,47.88,Cash,TX300857,C2,Olivia,Morning,Monday,335.16
2025-01-23,15:09,S8,Store D,Chair,1,355.54,Gift Card,TX300858,C3,Mia,Afternoon,Thursday,355.54
2024-07-20,11:01,S5,Store A,Phone,3,331.3,Online,TX300859,C2,Noah,Morning,Saturday,993.9
2023-09-14,19:35,S6,Store A,Desk,3,26.97,Cash,TX300860,C1,Noah,Evening,Thursday,80.91
2024-09-24,10:17,S3,Store C,Chair,5,394.6,Debit Card,TX300861,C1,Olivia,Morning,Tuesday,1973
2024-04-11,11:46,S8,Store D,Printer,7,235.07,Cash,TX300862,C5,Mia,Morning,Thursday,1645.49
2024-12-30,9:55,S1,Store B,Laptop,9,354.65,Online,TX300863,C1,Mia,Morning,Monday,3191.85
2024-11-05,9:22,S7,Store A,Tablet,4,177.34,Gift Card,TX300864,C2,Noah,Morning,Tuesday,709.36
2025-04-05,20:17,S10,Store D,Printer,2,69.27,Gift Card,TX300865,C3,Noah,Evening,Saturday,138.54
2025-01-11,18:06,S6,Store B,Tablet,6,180.53,Debit Card,TX300866,C1,Noah,Evening,Saturday,1083.18
2025-06-08,13:29,S1,Store B,Chair,1,249.98,Cash,TX300867,C1,Mia,Afternoon,Sunday,249.98
2024-08-17,14:59,S4,Store D,Phone,2,159.78,Online,TX300868,C4,Noah,Afternoon,Saturday,319.56
2025-01-16,14:57,S1,Store D,Laptop,1,385.99,Online,TX300869,C2,Noah,Afternoon,Thursday,385.99
2024-05-02,20:23,S9,Store D,Monitor,10,138.86,Cash,TX300870,C1,Noah,Evening,Thursday,1388.6
2023-09-28,18:53,S7,Store C,Desk,4,90.29,Gift Card,TX300871,C2,Liam,Evening,Thursday,361.16
2023-03-18,12:18,S3,Store C,Laptop,6,159.58,Debit Card,TX300872,C4,Noah,Afternoon,Saturday,957.48
2024-01-01,16:34,S2,Store C,Monitor,8,151.31,Gift Card,TX300873,C2,Mia,Afternoon,Monday,1210.48
2023-11-28,20:31,S7,Store A,Desk,10,79.69,Online,TX300874,C1,Olivia,Evening,Tuesday,796.9
2023-10-23,11:15,S7,Store C,Desk,10,324.83,Online,TX300875,C1,Noah,Morning,Monday,3248.3
2024-07-23,14:16,S9,Store B,Desk,1,147.84,Gift Card,TX300876,C5,Mia,Afternoon,Tuesday,147.84
2023-10-24,20:29,S6,Store C,Monitor,7,285.42,Credit Card,TX300877,C5,Liam,Evening,Tuesday,1997.94
2024-09-15,13:09,S1,Store A,Printer,4,160.51,Cash,TX300878,C5,Olivia,Afternoon,Sunday,642.04
2024-10-29,16:36,S5,Store D,Phone,2,394.52,Gift Card,TX300879,C5,Liam,Afternoon,Tuesday,789.04
2025-04-20,17:53,S5,Store C,Phone,10,170.14,Online,TX300880,C1,Noah,Evening,Sunday,1701.4
2024-04-23,17:43,S10,Store C,Monitor,10,144.39,Cash,TX300881,C5,Mia,Evening,Tuesday,1443.9
2023-08-18,9:04,S10,Store D,Monitor,7,355.97,Online,TX300882,C2,Noah,Morning,Friday,2491.79
2023-10-14,18:56,S4,Store C,Phone,1,319.26,Gift Card,TX300883,C3,Noah,Evening,Saturday,319.26
2024-02-23,11:50,S10,Store A,Laptop,4,96.13,Credit Card,TX300884,C3,Noah,Morning,Friday,384.52
2023-08-28,20:15,S3,Store D,Laptop,6,160.47,Online,TX300885,C3,Olivia,Evening,Monday,962.82
2024-04-09,15:38,S7,Store A,Printer,2,288.11,Online,TX300886,C3,Liam,Afternoon,Tuesday,576.22
2024-02-19,9:10,S5,Store B,Printer,4,97.8,Cash,TX300887,C3,Olivia,Morning,Monday,391.2
2023-12-16,14:34,S6,Store A,Desk,1,228.94,Credit Card,TX300888,C3,Mia,Afternoon,Saturday,228.94
2023-07-30,10:23,S9,Store D,Tablet,4,326.36,Debit Card,TX300889,C2,Noah,Morning,Sunday,1305.44
2023-01-26,12:29,S6,Store A,Chair,8,100.89,Gift Card,TX300890,C4,Liam,Afternoon,Thursday,807.12
2025-06-28,15:52,S5,Store C,Chair,6,153.65,Gift Card,TX300891,C2,Noah,Afternoon,Saturday,921.9
2024-02-21,13:53,S10,Store A,Phone,4,335.28,Debit Card,TX300892,C3,Mia,Afternoon,Wednesday,1341.12
2025-05-22,13:37,S1,Store D,Tablet,8,351.15,Online,TX300893,C3,Mia,Afternoon,Thursday,2809.2
2024-08-04,11:16,S6,Store D,Desk,2,202,Debit Card,TX300894,C1,Olivia,Morning,Sunday,404
2025-02-21,14:45,S5,Store D,Tablet,6,192.41,Cash,TX300895,C2,Mia,Afternoon,Friday,1154.46
2023-04-21,18:40,S10,Store A,Tablet,9,206.01,Credit Card,TX300896,C1,Noah,Evening,Friday,1854.09
2023-03-15,16:24,S10,Store C,Phone,3,375.43,Debit Card,TX300897,C1,Olivia,Afternoon,Wednesday,1126.29
2024-11-29,17:29,S7,Store C,Printer,7,98.82,Debit Card,TX300898,C4,Noah,Evening,Friday,691.74
2023-09-24,12:38,S4,Store A,Chair,8,141.12,Cash,TX300899,C5,Olivia,Afternoon,Sunday,1128.96
2024-03-01,11:43,S6,Store D,Laptop,4,388.12,Online,TX300900,C5,Liam,Morning,Friday,1552.48
2023-03-24,11:49,S4,Store B,Tablet,4,372.75,Credit Card,TX300901,C4,Olivia,Morning,Friday,1491
2024-12-17,17:07,S5,Store B,Laptop,1,120.47,Cash,TX300902,C2,Liam,Evening,Tuesday,120.47
2025-04-14,12:43,S3,Store A,Printer,2,86.6,Gift Card,TX300903,C4,Mia,Afternoon,Monday,173.2
2023-03-13,18:13,S4,Store D,Desk,5,140.39,Credit Card,TX300904,C5,Noah,Evening,Monday,701.95
2023-12-06,12:17,S9,Store C,Desk,6,152.18,Cash,TX300905,C2,Mia,Afternoon,Wednesday,913.08
2024-08-18,20:25,S2,Store D,Tablet,10,72.47,Credit Card,TX300906,C4,Noah,Evening,Sunday,724.7
2023-06-29,17:39,S10,Store C,Phone,6,249.3,Online,TX300907,C3,Mia,Evening,Thursday,1495.8
2023-09-24,12:21,S6,Store C,Printer,10,42.45,Credit Card,TX300908,C5,Noah,Afternoon,Sunday,424.5
2023-01-14,10:01,S5,Store A,Desk,6,152.63,Online,TX300909,C1,Mia,Morning,Saturday,915.78
2024-10-28,14:56,S5,Store C,Desk,5,91.27,Gift Card,TX300910,C1,Olivia,Afternoon,Monday,456.35
2024-05-27,19:23,S7,Store B,Laptop,5,155.88,Credit Card,TX300911,C5,Olivia,Evening,Monday,779.4
2023-09-01,17:46,S3,Store A,Tablet,3,167.77,Gift Card,TX300912,C2,Noah,Evening,Friday,503.31
2025-01-13,17:56,S5,Store A,Tablet,3,389.45,Online,TX300913,C3,Noah,Evening,Monday,1168.35
2024-08-19,15:13,S4,Store B,Desk,1,113.57,Online,TX300914,C4,Olivia,Afternoon,Monday,113.57
2024-12-05,15:01,S3,Store C,Chair,1,11.97,Online,TX300915,C1,Olivia,Afternoon,Thursday,11.97
2024-08-15,10:53,S8,Store D,Printer,2,389.92,Debit Card,TX300916,C1,Noah,Morning,Thursday,779.84
2024-12-09,18:46,S9,Store C,Printer,10,301.79,Credit Card,TX300917,C5,Mia,Evening,Monday,3017.9
2023-11-08,14:53,S2,Store D,Monitor,3,140.91,Gift Card,TX300918,C5,Olivia,Afternoon,Wednesday,422.73
2025-03-04,17:23,S5,Store B,Chair,4,384.08,Debit Card,TX300919,C3,Noah,Evening,Tuesday,1536.32
2023-06-15,18:48,S10,Store A,Tablet,6,199.51,Gift Card,TX300920,C5,Olivia,Evening,Thursday,1197.06
2024-02-29,14:42,S10,Store A,Monitor,3,246.73,Cash,TX300921,C5,Mia,Afternoon,Thursday,740.19
2023-01-15,12:42,S6,Store B,Monitor,6,172.81,Debit Card,TX300922,C5,Noah,Afternoon,Sunday,1036.86
2023-03-24,9:44,S9,Store C,Monitor,4,393,Credit Card,TX300923,C2,Liam,Morning,Friday,1572
2023-09-29,16:40,S3,Store B,Printer,10,223.88,Credit Card,TX300924,C5,Olivia,Afternoon,Friday,2238.8
2023-02-14,13:27,S5,Store C,Laptop,2,144.82,Gift Card,TX300925,C1,Olivia,Afternoon,Tuesday,289.64
2025-03-13,15:39,S10,Store A,Chair,7,97.22,Cash,TX300926,C2,Noah,Afternoon,Thursday,680.54
2023-11-14,19:04,S4,Store B,Laptop,3,276.7,Online,TX300927,C4,Olivia,Evening,Tuesday,830.1
2024-02-15,18:09,S1,Store D,Monitor,7,192.28,Cash,TX300928,C3,Olivia,Evening,Thursday,1345.96
2025-01-11,20:03,S2,Store D,Tablet,7,123.1,Online,TX300929,C4,Liam,Evening,Saturday,861.7
2024-02-27,9:55,S10,Store D,Printer,3,339.25,Debit Card,TX300930,C2,Liam,Morning,Tuesday,1017.75
2024-03-18,20:13,S9,Store C,Chair,5,329.67,Cash,TX300931,C5,Noah,Evening,Monday,1648.35
2024-07-18,19:48,S8,Store A,Chair,2,85.7,Online,TX300932,C5,Noah,Evening,Thursday,171.4
2023-01-23,18:04,S5,Store A,Chair,8,81.87,Cash,TX300933,C4,Liam,Evening,Monday,654.96
2024-02-26,13:28,S1,Store A,Desk,1,20.69,Credit Card,TX300934,C3,Olivia,Afternoon,Monday,20.69
2023-08-10,14:12,S8,Store C,Chair,2,82.94,Debit Card,TX300935,C3,Noah,Afternoon,Thursday,165.88
2025-04-14,16:16,S4,Store A,Desk,8,25.34,Cash,TX300936,C4,Mia,Afternoon,Monday,202.72
2024-08-01,13:42,S8,Store A,Laptop,7,47.17,Debit Card,TX300937,C2,Mia,Afternoon,Thursday,330.19
2024-06-22,9:10,S2,Store A,Printer,1,154.27,Online,TX300938,C1,Noah,Morning,Saturday,154.27
2024-08-10,16:26,S10,Store D,Tablet,1,168.73,Debit Card,TX300939,C1,Olivia,Afternoon,Saturday,168.73
2025-03-05,18:39,S5,Store A,Chair,9,72.36,Cash,TX300940,C2,Olivia,Evening,Wednesday,651.24
2024-11-17,13:33,S1,Store B,Phone,6,314.56,Gift Card,TX300941,C1,Liam,Afternoon,Sunday,1887.36
2024-01-28,14:35,S3,Store A,Tablet,7,263.9,Credit Card,TX300942,C1,Mia,Afternoon,Sunday,1847.3
2023-02-15,10:04,S3,Store B,Chair,10,330.66,Gift Card,TX300943,C1,Mia,Morning,Wednesday,3306.6
2024-09-28,9:44,S2,Store B,Chair,10,60.63,Gift Card,TX300944,C1,Mia,Morning,Saturday,606.3
2023-12-05,15:05,S8,Store B,Tablet,4,161.58,Credit Card,TX300945,C4,Mia,Afternoon,Tuesday,646.32
2024-05-23,16:16,S10,Store A,Phone,5,40.39,Online,TX300946,C4,Noah,Afternoon,Thursday,201.95
2024-03-02,15:17,S4,Store D,Tablet,8,43.32,Cash,TX300947,C1,Olivia,Afternoon,Saturday,346.56
2025-04-03,14:34,S1,Store B,Laptop,5,281.55,Online,TX300948,C3,Liam,Afternoon,Thursday,1407.75
2024-06-20,9:18,S1,Store B,Laptop,8,12.14,Gift Card,TX300949,C5,Liam,Morning,Thursday,97.12
